date|state|state_name|deaths|deaths_inc|cases|cases_inc
2020-03-26|UT|Utah|1.0|0|402.0|56
2020-03-27|UT|Utah|2.0|1|480.0|78
2020-03-28|UT|Utah|2.0|0|602.0|122
2020-03-29|UT|Utah|2.0|0|719.0|117
2020-03-30|UT|Utah|4.0|2|806.0|87
2020-03-31|UT|Utah|5.0|1|887.0|81
2020-04-01|UT|Utah|7.0|2|1012.0|125
2020-04-02|UT|Utah|7.0|0|1074.0|62
2020-04-03|UT|Utah|7.0|0|1246.0|172
2020-04-04|UT|Utah|8.0|1|1428.0|182
2020-04-05|UT|Utah|8.0|0|1605.0|177
2020-04-06|UT|Utah|13.0|5|1675.0|70
2020-04-07|UT|Utah|13.0|0|1738.0|63
2020-04-08|UT|Utah|13.0|0|1846.0|108
2020-04-09|UT|Utah|13.0|0|1976.0|130
2020-04-10|UT|Utah|17.0|4|2102.0|126
2020-04-11|UT|Utah|18.0|1|2206.0|104
2020-04-12|UT|Utah|18.0|0|2303.0|97
2020-04-13|UT|Utah|18.0|0|2363.0|60
2020-04-14|UT|Utah|19.0|1|2412.0|49
2020-04-15|UT|Utah|20.0|1|2542.0|130
2020-04-16|UT|Utah|21.0|1|2683.0|141
2020-04-17|UT|Utah|23.0|2|2805.0|122
2020-04-18|UT|Utah|25.0|2|2931.0|126
2020-04-19|UT|Utah|27.0|2|3069.0|138
2020-04-20|UT|Utah|28.0|1|3213.0|144
2020-04-21|UT|Utah|32.0|4|3296.0|83
2020-04-22|UT|Utah|34.0|2|3445.0|149
2020-04-23|UT|Utah|35.0|1|3612.0|167
2020-04-24|UT|Utah|39.0|4|3782.0|170
2020-04-25|UT|Utah|41.0|2|3948.0|166
2020-04-26|UT|Utah|41.0|0|4123.0|175
2020-04-27|UT|Utah|41.0|0|4233.0|110
2020-04-28|UT|Utah|45.0|4|4343.0|110
2020-04-29|UT|Utah|45.0|0|4495.0|152
2020-04-30|UT|Utah|46.0|1|4672.0|177
2020-05-01|UT|Utah|46.0|0|4828.0|156
2020-05-02|UT|Utah|49.0|3|4981.0|153
2020-05-03|UT|Utah|50.0|1|5175.0|194
2020-05-04|UT|Utah|50.0|0|5317.0|142
2020-05-05|UT|Utah|56.0|6|5449.0|132
2020-05-06|UT|Utah|58.0|2|5595.0|146
2020-05-07|UT|Utah|61.0|3|5724.0|129
2020-05-08|UT|Utah|61.0|0|5919.0|195
2020-05-09|UT|Utah|66.0|5|6103.0|184
2020-05-10|UT|Utah|67.0|1|6251.0|148
2020-05-11|UT|Utah|68.0|1|6362.0|111
2020-05-12|UT|Utah|73.0|5|6432.0|70
2020-05-13|UT|Utah|75.0|2|6620.0|188
2020-05-14|UT|Utah|75.0|0|6749.0|129
2020-05-15|UT|Utah|77.0|2|6913.0|164
2020-05-16|UT|Utah|78.0|1|7068.0|155
2020-05-17|UT|Utah|80.0|2|7238.0|170
2020-05-18|UT|Utah|80.0|0|7384.0|146
2020-05-19|UT|Utah|88.0|8|7518.0|134
2020-05-20|UT|Utah|90.0|2|7710.0|192
2020-05-21|UT|Utah|92.0|2|7874.0|164
2020-05-22|UT|Utah|93.0|1|8057.0|183
2020-05-23|UT|Utah|97.0|4|8260.0|203
2020-05-24|UT|Utah|97.0|0|8392.0|132
2020-05-25|UT|Utah|98.0|1|8521.0|129
2020-05-26|UT|Utah|101.0|3|8620.0|99
2020-05-27|UT|Utah|105.0|4|8706.0|86
2020-05-28|UT|Utah|106.0|1|8921.0|215
2020-05-29|UT|Utah|107.0|1|9264.0|343
2020-05-30|UT|Utah|112.0|5|9533.0|269
2020-05-31|UT|Utah|113.0|1|9797.0|264
2020-06-01|UT|Utah|113.0|0|9999.0|202
2020-06-02|UT|Utah|113.0|0|10202.0|203
2020-06-03|UT|Utah|117.0|4|10497.0|295
2020-06-04|UT|Utah|117.0|0|10813.0|316
2020-06-05|UT|Utah|120.0|3|11252.0|439
2020-06-06|UT|Utah|121.0|1|11798.0|546
2020-06-07|UT|Utah|121.0|0|12066.0|268
2020-06-08|UT|Utah|124.0|3|12322.0|256
2020-06-09|UT|Utah|127.0|3|12559.0|237
2020-06-10|UT|Utah|128.0|1|12864.0|305
2020-06-11|UT|Utah|131.0|3|13252.0|388
2020-06-12|UT|Utah|139.0|8|13577.0|325
2020-06-13|UT|Utah|139.0|0|13981.0|404
2020-06-14|UT|Utah|139.0|0|14313.0|332
2020-06-15|UT|Utah|143.0|4|14608.0|295
2020-06-16|UT|Utah|145.0|2|14937.0|329
2020-06-17|UT|Utah|149.0|4|15344.0|407
2020-06-18|UT|Utah|152.0|3|15839.0|495
2020-06-19|UT|Utah|155.0|3|16425.0|586
2020-06-20|UT|Utah|155.0|0|17068.0|643
2020-06-21|UT|Utah|158.0|3|17462.0|394
2020-06-22|UT|Utah|158.0|0|17906.0|444
2020-06-23|UT|Utah|163.0|5|18300.0|394
2020-06-24|UT|Utah|163.0|0|18784.0|484
2020-06-25|UT|Utah|164.0|1|19374.0|590
2020-06-26|UT|Utah|166.0|2|20050.0|676
2020-06-27|UT|Utah|167.0|1|20628.0|578
2020-06-28|UT|Utah|167.0|0|21100.0|472
2020-06-29|UT|Utah|168.0|1|21664.0|564
2020-06-30|UT|Utah|172.0|4|22217.0|553
2020-07-01|UT|Utah|173.0|1|22716.0|499
2020-07-02|UT|Utah|176.0|3|23270.0|554
2020-07-03|UT|Utah|181.0|5|23866.0|596
2020-07-04|UT|Utah|181.0|0|24542.0|676
2020-07-05|UT|Utah|184.0|3|24952.0|410
2020-07-06|UT|Utah|190.0|6|25469.0|517
2020-07-07|UT|Utah|194.0|4|26033.0|564
2020-07-08|UT|Utah|201.0|7|26755.0|722
2020-07-09|UT|Utah|205.0|4|27356.0|601
2020-07-10|UT|Utah|207.0|2|28223.0|867
2020-07-11|UT|Utah|212.0|5|28855.0|632
2020-07-12|UT|Utah|215.0|3|29484.0|629
2020-07-13|UT|Utah|216.0|1|30030.0|546
2020-07-14|UT|Utah|226.0|10|30478.0|448
2020-07-15|UT|Utah|233.0|7|30891.0|413
2020-07-16|UT|Utah|234.0|1|31845.0|954
2020-07-17|UT|Utah|235.0|1|32572.0|727
2020-07-18|UT|Utah|243.0|8|33332.0|760
2020-07-19|UT|Utah|243.0|0|34117.0|785
2020-07-20|UT|Utah|247.0|4|34526.0|409
2020-07-21|UT|Utah|251.0|4|35012.0|486
2020-07-22|UT|Utah|260.0|9|35578.0|566
2020-07-23|UT|Utah|267.0|7|36099.0|521
2020-07-24|UT|Utah|273.0|6|36962.0|863
2020-07-25|UT|Utah|274.0|1|37623.0|661
2020-07-26|UT|Utah|274.0|0|37973.0|350
2020-07-27|UT|Utah|281.0|7|38409.0|436
2020-07-28|UT|Utah|286.0|5|38855.0|446
2020-07-29|UT|Utah|292.0|6|39194.0|339
2020-07-30|UT|Utah|300.0|8|39696.0|502
2020-07-31|UT|Utah|304.0|4|40196.0|500
2020-08-01|UT|Utah|310.0|6|40702.0|506
2020-08-02|UT|Utah|311.0|1|41175.0|473
2020-08-03|UT|Utah|314.0|3|41529.0|354
2020-08-04|UT|Utah|321.0|7|41907.0|378
2020-08-05|UT|Utah|327.0|6|42328.0|421
2020-08-06|UT|Utah|330.0|3|42915.0|587
2020-08-07|UT|Utah|335.0|5|43375.0|460
2020-08-08|UT|Utah|335.0|0|43751.0|376
2020-08-09|UT|Utah|336.0|1|44127.0|376
2020-08-10|UT|Utah|345.0|9|44390.0|263
2020-08-11|UT|Utah|349.0|4|44752.0|362
2020-08-12|UT|Utah|351.0|2|45090.0|338
2020-08-13|UT|Utah|353.0|2|45424.0|334
2020-08-14|UT|Utah|360.0|7|45976.0|552
2020-08-15|UT|Utah|363.0|3|46321.0|345
2020-08-16|UT|Utah|363.0|0|46652.0|331
2020-08-17|UT|Utah|364.0|1|46894.0|242
2020-08-18|UT|Utah|369.0|5|47157.0|263
2020-08-19|UT|Utah|377.0|8|47521.0|364
2020-08-20|UT|Utah|381.0|4|47982.0|461
2020-08-21|UT|Utah|383.0|2|48445.0|463
2020-08-22|UT|Utah|385.0|2|48814.0|369
2020-08-23|UT|Utah|385.0|0|49115.0|301
2020-08-24|UT|Utah|390.0|5|49364.0|249
2020-08-25|UT|Utah|397.0|7|49767.0|403
2020-08-26|UT|Utah|401.0|4|50174.0|407
2020-08-27|UT|Utah|403.0|2|50557.0|383
2020-08-28|UT|Utah|407.0|4|50948.0|391
2020-08-29|UT|Utah|407.0|0|51406.0|458
2020-08-30|UT|Utah|407.0|0|51854.0|448
2020-08-31|UT|Utah|407.0|0|52107.0|253
2020-09-01|UT|Utah|409.0|2|52403.0|296
2020-09-02|UT|Utah|410.0|1|52822.0|419
2020-09-03|UT|Utah|414.0|4|53326.0|504
2020-09-04|UT|Utah|419.0|5|53839.0|513
2020-09-05|UT|Utah|420.0|1|54272.0|433
2020-09-06|UT|Utah|422.0|2|54660.0|388
2020-09-07|UT|Utah|423.0|1|55033.0|373
2020-09-08|UT|Utah|424.0|1|55359.0|326
2020-09-09|UT|Utah|427.0|3|55673.0|314
2020-09-10|UT|Utah|430.0|3|56019.0|346
2020-09-11|UT|Utah|431.0|1|56675.0|656
2020-09-12|UT|Utah|433.0|2|57247.0|572
2020-09-13|UT|Utah|433.0|0|57875.0|628
2020-09-14|UT|Utah|436.0|3|58438.0|563
2020-09-15|UT|Utah|436.0|0|59000.0|562
2020-09-16|UT|Utah|437.0|1|59747.0|747
2020-09-17|UT|Utah|437.0|0|60658.0|911
2020-09-18|UT|Utah|437.0|0|61775.0|1117
2020-09-19|UT|Utah|440.0|3|62852.0|1077
2020-09-20|UT|Utah|440.0|0|63772.0|920
2020-09-21|UT|Utah|441.0|1|64394.0|622
2020-09-22|UT|Utah|443.0|2|65044.0|650
2020-09-23|UT|Utah|444.0|1|65921.0|877
2020-09-24|UT|Utah|444.0|0|67119.0|1198
2020-09-25|UT|Utah|448.0|4|68530.0|1411
2020-09-26|UT|Utah|448.0|0|69547.0|1017
2020-09-27|UT|Utah|453.0|5|70615.0|1068
2020-09-28|UT|Utah|453.0|0|71442.0|827
2020-09-29|UT|Utah|457.0|4|72136.0|694
2020-09-30|UT|Utah|459.0|2|73042.0|906
2020-10-01|UT|Utah|459.0|0|74050.0|1008
2020-10-02|UT|Utah|474.0|15|75157.0|1107
2020-10-03|UT|Utah|476.0|2|76225.0|1068
2020-10-04|UT|Utah|478.0|2|77618.0|1393
2020-10-05|UT|Utah|482.0|4|78723.0|1105
2020-10-06|UT|Utah|488.0|6|79439.0|716
2020-10-07|UT|Utah|496.0|8|80446.0|1007
2020-10-08|UT|Utah|501.0|5|81947.0|1501
2020-10-09|UT|Utah|505.0|4|83290.0|1343
2020-10-10|UT|Utah|510.0|5|84644.0|1354
2020-10-11|UT|Utah|517.0|7|85844.0|1200
2020-10-12|UT|Utah|522.0|5|86832.0|988
2020-10-13|UT|Utah|522.0|0|87819.0|987
2020-10-14|UT|Utah|527.0|5|88963.0|1144
2020-10-15|UT|Utah|529.0|2|90461.0|1498
2020-10-16|UT|Utah|537.0|8|91957.0|1496
2020-10-17|UT|Utah|540.0|3|93297.0|1340
2020-10-18|UT|Utah|543.0|3|94394.0|1097
2020-10-19|UT|Utah|546.0|3|95562.0|1168
2020-10-20|UT|Utah|551.0|5|96643.0|1081
2020-10-21|UT|Utah|557.0|6|98006.0|1363
2020-10-22|UT|Utah|563.0|6|99549.0|1543
2020-10-23|UT|Utah|567.0|4|101509.0|1960
2020-10-24|UT|Utah|568.0|1|103117.0|1608
2020-10-25|UT|Utah|572.0|4|104882.0|1765
2020-10-26|UT|Utah|574.0|2|106083.0|1201
2020-10-27|UT|Utah|578.0|4|107228.0|1145
2020-10-28|UT|Utah|588.0|10|108803.0|1575
2020-10-29|UT|Utah|598.0|10|110640.0|1837
2020-10-30|UT|Utah|601.0|3|112932.0|2292
2020-10-31|UT|Utah|604.0|3|114656.0|1724
2020-11-01|UT|Utah|614.0|10|116510.0|1854
2020-11-02|UT|Utah|614.0|0|117706.0|1196
2020-11-03|UT|Utah|620.0|6|119375.0|1669
2020-11-04|UT|Utah|625.0|5|121485.0|2110
2020-11-05|UT|Utah|632.0|7|124292.0|2807
2020-11-06|UT|Utah|649.0|17|127279.0|2987
2020-11-07|UT|Utah|658.0|9|130235.0|2956
2020-11-08|UT|Utah|659.0|1|132621.0|2386
2020-11-09|UT|Utah|661.0|2|134868.0|2247
2020-11-10|UT|Utah|672.0|11|137385.0|2517
2020-11-11|UT|Utah|678.0|6|139720.0|2335
2020-11-12|UT|Utah|687.0|9|143639.0|3919
2020-11-13|UT|Utah|701.0|14|145789.0|2150
2020-11-14|UT|Utah|710.0|9|151141.0|5352
2020-11-15|UT|Utah|718.0|8|153808.0|2667
2020-11-16|UT|Utah|723.0|5|155779.0|1971
2020-11-17|UT|Utah|732.0|9|158957.0|3178
2020-11-18|UT|Utah|740.0|8|162028.0|3071
2020-11-19|UT|Utah|756.0|16|165996.0|3968
2020-11-20|UT|Utah|773.0|17|170584.0|4588
2020-11-21|UT|Utah|787.0|14|173979.0|3395
2020-11-22|UT|Utah|793.0|6|177176.0|3197
2020-11-23|UT|Utah|797.0|4|179420.0|2244
2020-11-24|UT|Utah|808.0|11|182121.0|2701
2020-11-25|UT|Utah|834.0|26|183902.0|1781
2020-11-26|UT|Utah|834.0|0|183902.0|0
2020-11-27|UT|Utah|849.0|15|190044.0|6142
2020-11-28|UT|Utah|863.0|14|192087.0|2043
2020-11-29|UT|Utah|868.0|5|193809.0|1722
2020-11-30|UT|Utah|871.0|3|195706.0|1897
2020-12-01|UT|Utah|890.0|19|198216.0|2510
2020-12-02|UT|Utah|906.0|16|202220.0|4004
2020-12-03|UT|Utah|917.0|11|206165.0|3945
2020-12-04|UT|Utah|925.0|8|209170.0|3005
2020-12-05|UT|Utah|939.0|14|212844.0|3674
2020-12-06|UT|Utah|939.0|0|215407.0|2563
2020-12-07|UT|Utah|949.0|10|217638.0|2231
2020-12-08|UT|Utah|972.0|23|219971.0|2333
2020-12-09|UT|Utah|995.0|23|222545.0|2574
2020-12-10|UT|Utah|1016.0|21|225946.0|3401
2020-12-11|UT|Utah|1025.0|9|228129.0|2183
2020-12-12|UT|Utah|1038.0|13|231821.0|3692
2020-12-13|UT|Utah|1055.0|17|233904.0|2083
2020-12-14|UT|Utah|1062.0|7|235872.0|1968
2020-12-15|UT|Utah|1077.0|15|237787.0|1915
2020-12-16|UT|Utah|1096.0|19|240715.0|2928
2020-12-17|UT|Utah|1126.0|30|243918.0|3203
2020-12-18|UT|Utah|1140.0|14|246562.0|2644
2020-12-19|UT|Utah|1148.0|8|248970.0|2408
2020-12-20|UT|Utah|1155.0|7|250964.0|1994
2020-12-21|UT|Utah|1161.0|6|252783.0|1819
2020-12-22|UT|Utah|1173.0|12|255085.0|2302
2020-12-23|UT|Utah|1196.0|23|257697.0|2612
2020-12-24|UT|Utah|1204.0|8|260589.0|2892
2020-12-25|UT|Utah|1204.0|0|260589.0|0
2020-12-26|UT|Utah|1212.0|8|264078.0|3489
2020-12-27|UT|Utah|1214.0|2|264874.0|796
2020-12-28|UT|Utah|1219.0|5|266590.0|1716
2020-12-29|UT|Utah|1235.0|16|269326.0|2736
2020-12-30|UT|Utah|1256.0|21|271940.0|2614
2020-12-31|UT|Utah|1269.0|13|276612.0|4672
2021-01-01|UT|Utah|1269.0|0|276612.0|0
2021-01-02|UT|Utah|1294.0|25|281654.0|5042
2021-01-03|UT|Utah|1301.0|7|283473.0|1819
2021-01-04|UT|Utah|1305.0|4|285633.0|2160
2021-01-05|UT|Utah|1312.0|7|288951.0|3318
2021-01-06|UT|Utah|1330.0|18|292720.0|3769
2021-01-07|UT|Utah|1359.0|29|297317.0|4597
2021-01-08|UT|Utah|1381.0|22|301110.0|3793
2021-01-09|UT|Utah|1390.0|9|303723.0|2613
2021-01-10|UT|Utah|1392.0|2|305999.0|2276
2021-01-11|UT|Utah|1396.0|4|307483.0|1484
2021-01-12|UT|Utah|1422.0|26|309629.0|2146
2021-01-13|UT|Utah|1449.0|27|314817.0|5188
2021-01-14|UT|Utah|1460.0|11|317559.0|2742
2021-01-15|UT|Utah|1472.0|12|320102.0|2543
2021-01-16|UT|Utah|1485.0|13|322252.0|2150
2021-01-17|UT|Utah|1493.0|8|323837.0|1585
2021-01-18|UT|Utah|1500.0|7|324919.0|1082
2021-01-19|UT|Utah|1507.0|7|326221.0|1302
2021-01-20|UT|Utah|1517.0|10|328380.0|2159
2021-01-21|UT|Utah|1547.0|30|330469.0|2089
2021-01-22|UT|Utah|1571.0|24|333118.0|2649
2021-01-23|UT|Utah|1582.0|11|334889.0|1771
2021-01-24|UT|Utah|1595.0|13|336405.0|1516
2021-01-25|UT|Utah|1597.0|2|337264.0|859
2021-01-26|UT|Utah|1613.0|16|338675.0|1411
2021-01-27|UT|Utah|1620.0|7|340684.0|2009
2021-01-28|UT|Utah|1620.0|0|342445.0|1761
2021-01-29|UT|Utah|1655.0|35|343962.0|1517
2021-01-30|UT|Utah|1663.0|8|345430.0|1468
2021-01-31|UT|Utah|1665.0|2|346624.0|1194
2021-02-01|UT|Utah|1668.0|3|347208.0|584
2021-02-02|UT|Utah|1685.0|17|348409.0|1201
2021-02-03|UT|Utah|1697.0|12|350000.0|1591
2021-02-04|UT|Utah|1711.0|14|351273.0|1273
2021-02-05|UT|Utah|1728.0|17|352489.0|1216
2021-02-06|UT|Utah|1733.0|5|353700.0|1211
2021-02-07|UT|Utah|1736.0|3|354608.0|908
2021-02-08|UT|Utah|1738.0|2|355122.0|514
2021-02-09|UT|Utah|1748.0|10|356040.0|918
2021-02-10|UT|Utah|1765.0|17|357339.0|1299
2021-02-11|UT|Utah|1774.0|9|358581.0|1242
2021-02-12|UT|Utah|1785.0|11|359641.0|1060
2021-02-13|UT|Utah|1790.0|5|360584.0|943
2021-02-14|UT|Utah|1794.0|4|361294.0|710
2021-02-15|UT|Utah|1796.0|2|361756.0|462
2021-02-16|UT|Utah|1797.0|1|362347.0|591
2021-02-17|UT|Utah|1806.0|9|363248.0|901
2021-02-18|UT|Utah|1813.0|7|364399.0|1151
2021-02-19|UT|Utah|1834.0|21|365256.0|857
2021-02-20|UT|Utah|1842.0|8|366034.0|778
2021-02-21|UT|Utah|1852.0|10|366735.0|701
2021-02-22|UT|Utah|1853.0|1|367073.0|338
2021-02-23|UT|Utah|1865.0|12|367789.0|716
2021-02-24|UT|Utah|1879.0|14|368601.0|812
2021-02-25|UT|Utah|1890.0|11|369433.0|832
2021-02-26|UT|Utah|1907.0|17|370084.0|651
2021-02-27|UT|Utah|1929.0|22|370770.0|686
2021-02-28|UT|Utah|1935.0|6|371235.0|465
2021-03-01|UT|Utah|1940.0|5|371492.0|257
2021-03-02|UT|Utah|1949.0|9|371979.0|487
2021-03-03|UT|Utah|1955.0|6|372708.0|729
2021-03-04|UT|Utah|1955.0|0|372708.0|0
2021-03-05|UT|Utah|1970.0|15|373868.0|1160
2021-03-06|UT|Utah|1975.0|5|374438.0|570
2021-03-07|UT|Utah|1976.0|1|374850.0|412
2020-01-27|VA|Virginia||0||0
2020-01-28|VA|Virginia||0||0
2020-01-29|VA|Virginia||0||0
2020-01-30|VA|Virginia||0||0
2020-01-31|VA|Virginia||0||0
2020-02-01|VA|Virginia||0||0
2020-02-02|VA|Virginia||0||0
2020-02-03|VA|Virginia||0||0
2020-02-04|VA|Virginia||0||0
2020-02-05|VA|Virginia||0||0
2020-02-06|VA|Virginia||0||0
2020-02-07|VA|Virginia||0||0
2020-02-08|VA|Virginia||0||0
2020-02-09|VA|Virginia||0||0
2020-02-10|VA|Virginia||0||0
2020-02-11|VA|Virginia||0||0
2020-02-12|VA|Virginia||0||0
2020-02-13|VA|Virginia||0||0
2020-02-14|VA|Virginia||0||0
2020-02-15|VA|Virginia||0||0
2020-02-16|VA|Virginia||0||0
2020-02-17|VA|Virginia||0||0
2020-02-18|VA|Virginia||0||0
2020-02-19|VA|Virginia||0||0
2020-02-20|VA|Virginia||0||0
2020-02-21|VA|Virginia||0||0
2020-02-22|VA|Virginia||0||0
2020-02-23|VA|Virginia||0||0
2020-02-24|VA|Virginia||0||0
2020-02-25|VA|Virginia||0||0
2020-02-26|VA|Virginia||0||0
2020-02-27|VA|Virginia||0||0
2020-02-28|VA|Virginia||0||0
2020-02-29|VA|Virginia||0||0
2020-03-01|VA|Virginia||0||0
2020-03-02|VA|Virginia||0||0
2020-03-03|VA|Virginia||0||0
2020-03-04|VA|Virginia||0||0
2020-03-05|VA|Virginia||0|0.0|0
2020-03-06|VA|Virginia||0|0.0|0
2020-03-07|VA|Virginia||0|0.0|0
2020-03-08|VA|Virginia||0|2.0|2
2020-03-09|VA|Virginia||0|3.0|1
2020-03-10|VA|Virginia||0|8.0|5
2020-03-11|VA|Virginia||0|9.0|1
2020-03-12|VA|Virginia||0|17.0|8
2020-03-13|VA|Virginia||0|30.0|13
2020-03-14|VA|Virginia||0|30.0|0
2020-03-15|VA|Virginia|1.0|1|45.0|15
2020-03-16|VA|Virginia|1.0|0|51.0|6
2020-03-17|VA|Virginia|1.0|0|67.0|16
2020-03-18|VA|Virginia|1.0|0|77.0|10
2020-03-19|VA|Virginia|2.0|1|94.0|17
2020-03-20|VA|Virginia|2.0|0|114.0|20
2020-03-21|VA|Virginia|2.0|0|152.0|38
2020-03-22|VA|Virginia|3.0|1|219.0|67
2020-03-23|VA|Virginia|6.0|3|254.0|35
2020-03-24|VA|Virginia|7.0|1|290.0|36
2020-03-25|VA|Virginia|9.0|2|391.0|101
2020-03-26|VA|Virginia|13.0|4|460.0|69
2020-03-27|VA|Virginia|14.0|1|604.0|144
2020-03-28|VA|Virginia|17.0|3|739.0|135
2020-03-29|VA|Virginia|22.0|5|890.0|151
2020-03-30|VA|Virginia|25.0|3|1020.0|130
2020-03-31|VA|Virginia|27.0|2|1250.0|230
2020-04-01|VA|Virginia|34.0|7|1484.0|234
2020-04-02|VA|Virginia|41.0|7|1706.0|222
2020-04-03|VA|Virginia|46.0|5|2012.0|306
2020-04-04|VA|Virginia|52.0|6|2407.0|395
2020-04-05|VA|Virginia|51.0|-1|2637.0|230
2020-04-06|VA|Virginia|54.0|3|2878.0|241
2020-04-07|VA|Virginia|63.0|9|3333.0|455
2020-04-08|VA|Virginia|75.0|12|3645.0|312
2020-04-09|VA|Virginia|109.0|34|4042.0|397
2020-04-10|VA|Virginia|121.0|12|4509.0|467
2020-04-11|VA|Virginia|130.0|9|5077.0|568
2020-04-12|VA|Virginia|141.0|11|5274.0|197
2020-04-13|VA|Virginia|149.0|8|5747.0|473
2020-04-14|VA|Virginia|154.0|5|6171.0|424
2020-04-15|VA|Virginia|195.0|41|6500.0|329
2020-04-16|VA|Virginia|208.0|13|6889.0|389
2020-04-17|VA|Virginia|231.0|23|7491.0|602
2020-04-18|VA|Virginia|258.0|27|8053.0|562
2020-04-19|VA|Virginia|277.0|19|8537.0|484
2020-04-20|VA|Virginia|300.0|23|8990.0|453
2020-04-21|VA|Virginia|324.0|24|9630.0|640
2020-04-22|VA|Virginia|349.0|25|10266.0|636
2020-04-23|VA|Virginia|372.0|23|10998.0|732
2020-04-24|VA|Virginia|410.0|38|11594.0|596
2020-04-25|VA|Virginia|436.0|26|12366.0|772
2020-04-26|VA|Virginia|448.0|12|12970.0|604
2020-04-27|VA|Virginia|458.0|10|13535.0|565
2020-04-28|VA|Virginia|492.0|34|14339.0|804
2020-04-29|VA|Virginia|522.0|30|14961.0|622
2020-04-30|VA|Virginia|552.0|30|15846.0|885
2020-05-01|VA|Virginia|581.0|29|16901.0|1055
2020-05-02|VA|Virginia|616.0|35|17731.0|830
2020-05-03|VA|Virginia|660.0|44|18671.0|940
2020-05-04|VA|Virginia|684.0|24|19492.0|821
2020-05-05|VA|Virginia|713.0|29|20256.0|764
2020-05-06|VA|Virginia|713.0|0|20256.0|0
2020-05-07|VA|Virginia|769.0|56|21570.0|1314
2020-05-08|VA|Virginia|812.0|43|22342.0|772
2020-05-09|VA|Virginia|827.0|15|23196.0|854
2020-05-10|VA|Virginia|839.0|12|24081.0|885
2020-05-11|VA|Virginia|850.0|11|25070.0|989
2020-05-12|VA|Virginia|891.0|41|25800.0|730
2020-05-13|VA|Virginia|927.0|36|26746.0|946
2020-05-14|VA|Virginia|955.0|28|27813.0|1067
2020-05-15|VA|Virginia|977.0|22|28672.0|859
2020-05-16|VA|Virginia|1002.0|25|29683.0|1011
2020-05-17|VA|Virginia|1009.0|7|30388.0|705
2020-05-18|VA|Virginia|1014.0|5|31140.0|752
2020-05-19|VA|Virginia|1041.0|27|32145.0|1005
2020-05-20|VA|Virginia|1074.0|33|32908.0|763
2020-05-21|VA|Virginia|1099.0|25|34137.0|1229
2020-05-22|VA|Virginia|1136.0|37|34950.0|813
2020-05-23|VA|Virginia|1159.0|23|35749.0|799
2020-05-24|VA|Virginia|1171.0|12|36244.0|495
2020-05-25|VA|Virginia|1208.0|37|37727.0|1483
2020-05-26|VA|Virginia|1236.0|28|39342.0|1615
2020-05-27|VA|Virginia|1281.0|45|40249.0|907
2020-05-28|VA|Virginia|1338.0|57|41401.0|1152
2020-05-29|VA|Virginia|1358.0|20|42533.0|1132
2020-05-30|VA|Virginia|1370.0|12|43611.0|1078
2020-05-31|VA|Virginia|1375.0|5|44607.0|996
2020-06-01|VA|Virginia|1392.0|17|45398.0|791
2020-06-02|VA|Virginia|1407.0|15|46239.0|841
2020-06-03|VA|Virginia|1428.0|21|46905.0|666
2020-06-04|VA|Virginia|1445.0|17|47856.0|951
2020-06-05|VA|Virginia|1453.0|8|48532.0|676
2020-06-06|VA|Virginia|1460.0|7|49397.0|865
2020-06-07|VA|Virginia|1472.0|12|50681.0|1284
2020-06-08|VA|Virginia|1477.0|5|51251.0|570
2020-06-09|VA|Virginia|1496.0|19|51738.0|487
2020-06-10|VA|Virginia|1514.0|18|52177.0|439
2020-06-11|VA|Virginia|1520.0|6|52647.0|470
2020-06-12|VA|Virginia|1534.0|14|53211.0|564
2020-06-13|VA|Virginia|1541.0|7|53869.0|658
2020-06-14|VA|Virginia|1546.0|5|54506.0|637
2020-06-15|VA|Virginia|1552.0|6|54886.0|380
2020-06-16|VA|Virginia|1570.0|18|55331.0|445
2020-06-17|VA|Virginia|1583.0|13|55775.0|444
2020-06-18|VA|Virginia|1586.0|3|56238.0|463
2020-06-19|VA|Virginia|1602.0|16|56793.0|555
2020-06-20|VA|Virginia|1607.0|5|57443.0|650
2020-06-21|VA|Virginia|1611.0|4|57994.0|551
2020-06-22|VA|Virginia|1620.0|9|58465.0|471
2020-06-23|VA|Virginia|1645.0|25|58994.0|529
2020-06-24|VA|Virginia|1661.0|16|59514.0|520
2020-06-25|VA|Virginia|1675.0|14|59946.0|432
2020-06-26|VA|Virginia|1700.0|25|60570.0|624
2020-06-27|VA|Virginia|1724.0|24|61247.0|677
2020-06-28|VA|Virginia|1732.0|8|61736.0|489
2020-06-29|VA|Virginia|1740.0|8|62189.0|453
2020-06-30|VA|Virginia|1763.0|23|62787.0|598
2020-07-01|VA|Virginia|1786.0|23|63203.0|416
2020-07-02|VA|Virginia|1816.0|30|63735.0|532
2020-07-03|VA|Virginia|1845.0|29|64393.0|658
2020-07-04|VA|Virginia|1849.0|4|65109.0|716
2020-07-05|VA|Virginia|1853.0|4|65748.0|639
2020-07-06|VA|Virginia|1853.0|0|66102.0|354
2020-07-07|VA|Virginia|1881.0|28|66740.0|638
2020-07-08|VA|Virginia|1905.0|24|67375.0|635
2020-07-09|VA|Virginia|1937.0|32|67988.0|613
2020-07-10|VA|Virginia|1958.0|21|68931.0|943
2020-07-11|VA|Virginia|1962.0|4|69782.0|851
2020-07-12|VA|Virginia|1966.0|4|70670.0|888
